"","Bellwether","EASC_E","EASC_NE","SC","CLA","FCM","ManualDown","ManualUp"
"70",0.740713535391647,0.679459227828424,0.713648895274338,0.715948762806643,0.470478026456022,0.566780086143975,0.669286234522942,NA
"71",0.546439628482972,0.791479820627803,0.791479820627803,0.842482100238662,0.766366065464262,0.708835341365462,0.726337448559671,1.17666666666667
"72",1.18234916004969,1.10719585495331,0.941888723868024,0.599025908274718,0.828981060212502,0,1.00127532537871,NA
"73",0.542018119337707,0.705451834784672,0.690361389383016,0.60977038425492,0.763196480938416,0.561402157164868,0.555750457596095,1.68993506493507
"74",0.90021063717746,1.26714105700096,1.26714105700096,1.03441494591937,1.02647452168454,0.885521885521884,1.32553096112141,1.23843158561985
"75",0.488403016545411,0.805388485092973,0.801403114208628,0.826934943214982,0.992147913561849,0.208590466815583,0.845025752125013,0
"76",1.89050572519084,1.75073637702504,1.74303519061584,0.804296346414074,1.02201547531319,0.382480694980696,0.400252525252525,0
"77",0.826580359703387,0.710285443080887,0.692693771684577,1.75351380666155,0.883076953791788,0.579796772265391,0.653838986964377,0.834139524884446
"78",0.562423130641428,0.650848589059536,0.629107776872711,0.711416864556335,0.645653058312275,0.647609629172677,0.673345263123389,2.29366507502444
"79",1.09881836573346,0.759131776505148,1.11303667318167,1.10427278136122,1.11804845481822,0.21590830999449,1.0999503619738,0.301701407963489
"80",0.78816928341385,1.92077986421789,0.719427955621511,0.807315095966412,0.767300200661557,5.99820006127451,0.718453162270116,5.99820006127451
"81",1.31878627116219,2.78206918623258,0.335647582762327,1.948111129176,1.17903846000707,0.335647582762327,0.335647582762327,3.15055517116404
"82",0.604303252610119,2.4730502561694,0.936602501644349,1.47867968695625,1.71139892950241,2.16518239290566,0.671083611015398,2.21242905321831
"83",0.80479451346077,1.12517829914908,0.762746902466025,0.825268286678932,0.799678394770419,0.737636898279468,0.762746902466025,1.21094701180456
"84",2.45177257895028,2.02273418234639,0.494544883918764,0.781676167268612,0.520571003248106,5.73333971658369,0.494544883918764,10.1552942506643
"85",1.10177039209298,1.31914212548016,0.756424375917768,1.04940157881334,0.746948886293148,0.696925852155286,0.756424375917768,187.318181818182
"86",0.574218614359517,1.19874917176254,0.510809826370329,0.818717561294032,0.603563343866705,0.416025496795503,0.403832324947741,8.68542372881355
